InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
555240,84212,"ASSORTED FLOWER COLOUR ""LEIS""",48,01-06-2011 13:07,0.65,15039.0,United Kingdom
556113,21877,HOME SWEET HOME MUG,12,09-06-2011 09:32,1.25,13510.0,United Kingdom
548188,21908,CHOCOLATE THIS WAY METAL SIGN,3,29-03-2011 15:12,2.1,13263.0,United Kingdom
563238,22120,WELCOME  WOODEN BLOCK LETTERS,12,15-08-2011 09:59,8.5,15093.0,United Kingdom
569675,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,05-10-2011 14:03,1.25,15687.0,United Kingdom
544169,21181,PLEASE ONE PERSON METAL SIGN,48,16-02-2011 13:44,1.85,13078.0,United Kingdom
545073,22939,APRON APPLE DELIGHT,4,28-02-2011 09:26,4.95,14036.0,United Kingdom
566727,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,216,14-09-2011 13:12,1.06,17347.0,United Kingdom
574063,71496A,A4 WALL TIDY BLUE OFFICE,1,02-11-2011 14:31,0.53,13271.0,United Kingdom
541293,20676,RED RETROSPOT BOWL,1,17-01-2011 13:39,1.25,15311.0,United Kingdom
571456,82580,BATHROOM METAL SIGN,3,17-10-2011 13:57,0.55,16729.0,United Kingdom
553199,48138,DOORMAT UNION FLAG,2,15-05-2011 15:13,7.95,17758.0,United Kingdom
550035,22553,PLASTERS IN TIN SKULLS,2,14-04-2011 11:48,1.65,15039.0,United Kingdom
544664,22715,CARD WEDDING DAY,12,22-02-2011 14:55,0.42,16045.0,United Kingdom
552039,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,32,06-05-2011 08:10,0.42,13081.0,United Kingdom
572295,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,2,23-10-2011 13:49,4.25,16686.0,United Kingdom
577302,21034,REX CASH+CARRY JUMBO SHOPPER,1,18-11-2011 12:57,0.95,17904.0,United Kingdom
552323,23068,ALUMINIUM STAMPED HEART,8,09-05-2011 09:33,2.49,16756.0,United Kingdom
540021,21524,DOORMAT SPOTTY HOME SWEET HOME,1,04-01-2011 12:51,7.95,17841.0,United Kingdom
552444,22116,METAL SIGN HIS DINNER IS SERVED,2,09-05-2011 13:10,2.95,17634.0,United Kingdom
548632,23049,RECYCLED ACAPULCO MAT RED,2,01-04-2011 12:25,8.25,17701.0,United Kingdom
571433,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,17-10-2011 13:19,3.75,13015.0,United Kingdom
567890,22551,PLASTERS IN TIN SPACEBOY,12,22-09-2011 15:40,1.65,14125.0,United Kingdom
579561,22197,POPCORN HOLDER,10,30-11-2011 11:32,0.85,16115.0,United Kingdom
542390,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,27-01-2011 14:48,3.95,16814.0,United Kingdom
568828,20992,JAZZ HEARTS PURSE NOTEBOOK,24,29-09-2011 11:31,0.39,15175.0,United Kingdom
555515,21781,MA CAMPAGNE CUTLERY BOX,1,05-06-2011 10:47,14.95,17690.0,United Kingdom
557604,23203,JUMBO BAG DOILEY PATTERNS,2,21-06-2011 12:03,2.08,15039.0,United Kingdom
542005,85099B,JUMBO BAG RED RETROSPOT,10,25-01-2011 11:18,1.95,14409.0,United Kingdom
542617,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,30-01-2011 15:48,1.65,17463.0,United Kingdom
580118,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,01-12-2011 16:31,1.25,16011.0,United Kingdom
570638,21819,GLITTER CHRISTMAS STAR ,36,11-10-2011 12:36,0.39,17888.0,United Kingdom
537332,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,06-12-2010 11:58,9.95,14344.0,United Kingdom
581114,22112,CHOCOLATE HOT WATER BOTTLE,3,07-12-2011 12:19,4.95,14527.0,United Kingdom
540520,70006,LOVE HEART POCKET WARMER,2,09-01-2011 12:31,1.65,17555.0,United Kingdom
554644,20728,LUNCH BAG CARS BLUE,1,25-05-2011 12:34,1.65,15311.0,United Kingdom
548617,20725,LUNCH BAG RED RETROSPOT,10,01-04-2011 11:50,1.65,16592.0,United Kingdom
540550,21944,KITTENS DESIGN FLANNEL,12,10-01-2011 09:11,0.85,12539.0,Spain
545687,21743,STAR PORTABLE TABLE LIGHT ,2,06-03-2011 12:20,2.95,17769.0,United Kingdom
546665,22966,GINGERBREAD MAN COOKIE CUTTER,2,15-03-2011 15:06,1.25,15867.0,United Kingdom
552803,22424,ENAMEL BREAD BIN CREAM,2,11-05-2011 12:32,12.75,14573.0,United Kingdom
543113,22969,HOMEMADE JAM SCENTED CANDLES,12,03-02-2011 13:06,1.45,13047.0,United Kingdom
555399,23209,LUNCH BAG DOILEY PATTERN ,4,02-06-2011 17:41,1.65,15555.0,United Kingdom
554151,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,4,23-05-2011 11:07,1.65,14049.0,United Kingdom
576650,23233,WRAP POPPIES  DESIGN,25,16-11-2011 10:34,0.42,14286.0,United Kingdom
559806,21504,SKULLS GREETING CARD,12,12-07-2011 14:26,0.42,13311.0,United Kingdom
548388,21720,CAKE SHOP  STICKER SHEET,6,30-03-2011 16:52,0.85,13268.0,United Kingdom
562558,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,05-08-2011 16:43,2.95,13451.0,United Kingdom
560569,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,19-07-2011 14:04,2.95,12480.0,Germany
542216,22983,CARD BILLBOARD FONT,12,26-01-2011 12:29,0.42,14911.0,EIRE
566194,23397,FOOT STOOL HOME SWEET HOME ,1,09-09-2011 13:42,9.95,14711.0,United Kingdom
579196,22547,MINI JIGSAW DINOSAUR ,7,28-11-2011 15:54,0.83,14096.0,United Kingdom
C568410,POST,POSTAGE,-1,27-09-2011 10:42,80.0,12748.0,United Kingdom
566175,21671,RED SPOT CERAMIC DRAWER KNOB,12,09-09-2011 12:36,1.45,18237.0,United Kingdom
566301,23323,WHITE WICKER STAR ,1,11-09-2011 16:06,2.1,16474.0,United Kingdom
575491,23539,WALL ART LOVES' SECRET ,1,09-11-2011 17:47,5.95,15531.0,United Kingdom
566629,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,14-09-2011 10:32,0.85,15622.0,United Kingdom
563428,22423,REGENCY CAKESTAND 3 TIER,2,16-08-2011 11:44,12.75,13159.0,United Kingdom
574481,23084,RABBIT NIGHT LIGHT,1,04-11-2011 12:45,2.08,18022.0,United Kingdom
571098,21900,"KEY FOB , SHED",1,13-10-2011 15:38,0.65,17841.0,United Kingdom
C550709,21231,SWEETHEART CERAMIC TRINKET BOX,-3,20-04-2011 10:53,1.25,12997.0,United Kingdom
580721,22619,SET OF 6 SOLDIER SKITTLES,4,05-12-2011 16:57,3.75,15274.0,United Kingdom
541524,22516,CHILDS GARDEN RAKE BLUE,6,19-01-2011 10:49,2.1,17091.0,United Kingdom
537057,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,05-12-2010 11:49,0.85,15351.0,United Kingdom
556495,23099,FRENCH CARRIAGE LANTERN,2,12-06-2011 15:14,6.65,18069.0,United Kingdom
552854,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,11-05-2011 15:16,1.65,14748.0,United Kingdom
538991,21206,STRAWBERRY HONEYCOMB  GARLAND ,96,15-12-2010 11:53,0.65,17511.0,United Kingdom
563103,23106,ZINC HEARTS PLANT POT HOLDER,8,12-08-2011 10:08,2.89,13873.0,United Kingdom
572352,21616,4 PEAR BOTANICAL DINNER CANDLES,6,24-10-2011 11:39,1.25,16814.0,United Kingdom
571272,23319,BOX OF 6 MINI 50'S CRACKERS,5,16-10-2011 12:19,2.49,13878.0,United Kingdom
581450,22118,JOY WOODEN BLOCK LETTERS,1,08-12-2011 17:54,1.25,16794.0,United Kingdom
574260,22423,REGENCY CAKESTAND 3 TIER,4,03-11-2011 13:58,12.75,13014.0,United Kingdom
539731,22558,CLOTHES PEGS RETROSPOT PACK 24 ,144,21-12-2010 15:05,1.25,14646.0,Netherlands
571943,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,20-10-2011 10:10,8.5,14638.0,United Kingdom
551731,21746,SMALL RED RETROSPOT WINDMILL,12,04-05-2011 09:57,1.25,14307.0,United Kingdom
538640,21584,RETROSPOT SMALL TUBE MATCHES,20,13-12-2010 14:32,1.65,17524.0,United Kingdom
574340,84378,SET OF 3 HEART COOKIE CUTTERS,2,04-11-2011 10:08,1.45,17377.0,United Kingdom
580527,22199,FRYING PAN RED RETROSPOT,3,04-12-2011 15:19,1.25,13736.0,United Kingdom
572751,48194,DOORMAT HEARTS,2,25-10-2011 17:21,8.25,17449.0,United Kingdom
536754,22867,HAND WARMER BIRD DESIGN,3,02-12-2010 14:09,2.1,14449.0,United Kingdom
549305,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,08-04-2011 08:40,3.75,15189.0,United Kingdom
563551,23083,SET 6 PAPER TABLE LANTERN STARS ,2,17-08-2011 13:04,3.75,17757.0,United Kingdom
557476,23108,SET OF 10 LED DOLLY LIGHTS,4,20-06-2011 13:41,6.25,18223.0,United Kingdom
567076,21159,MOODY BOY  DOOR HANGER ,24,16-09-2011 12:27,0.39,15505.0,United Kingdom
570446,20719,WOODLAND CHARLOTTE BAG,10,10-10-2011 14:49,0.85,12431.0,Belgium
568703,81952V,ROUND PURPLE CLOCK WITH SUCKER,20,28-09-2011 15:21,0.19,12748.0,United Kingdom
552703,21172,PARTY METAL SIGN ,2,10-05-2011 16:00,1.45,14462.0,United Kingdom
544914,22045,SPACEBOY GIFT WRAP,25,24-02-2011 15:39,0.42,16722.0,United Kingdom
564815,23174,REGENCY SUGAR BOWL GREEN,1,30-08-2011 12:00,4.15,12748.0,United Kingdom
578021,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,22-11-2011 13:22,1.45,12748.0,United Kingdom
569133,21916,SET 12 RETRO WHITE CHALK STICKS,24,30-09-2011 14:06,0.42,15185.0,United Kingdom
578016,23432,PRETTY HANGING QUILTED HEARTS,8,22-11-2011 13:02,0.83,14506.0,United Kingdom
552444,21181,PLEASE ONE PERSON METAL SIGN,3,09-05-2011 13:10,2.1,17634.0,United Kingdom
555845,23284,DOORMAT KEEP CALM AND COME IN,1,07-06-2011 13:19,7.95,17015.0,United Kingdom
551193,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,3,27-04-2011 11:05,2.55,17954.0,United Kingdom
560035,40001,WHITE BAMBOO RIBS LAMPSHADE,24,14-07-2011 13:41,0.85,17706.0,United Kingdom
537626,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,07-12-2010 14:57,1.25,12347.0,Iceland
563023,22698,PINK REGENCY TEACUP AND SAUCER,6,11-08-2011 13:39,2.95,14639.0,United Kingdom
547223,21250,SET OF SKULL WALL STICKERS,1,21-03-2011 15:10,2.95,12867.0,United Kingdom
564716,20725,LUNCH BAG RED RETROSPOT,6,28-08-2011 11:02,1.65,14810.0,United Kingdom
563699,22727,ALARM CLOCK BAKELIKE RED ,4,18-08-2011 13:47,3.75,13381.0,United Kingdom
548864,84789,ENCHANTED BIRD PLANT CAGE,1,04-04-2011 14:00,3.75,15756.0,United Kingdom
563764,22196,SMALL HEART MEASURING SPOONS,1,19-08-2011 11:15,0.85,14606.0,United Kingdom
546642,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,15-03-2011 13:13,9.95,12779.0,Poland
553708,23191,BUNDLE OF 3 RETRO NOTE BOOKS,24,18-05-2011 15:28,1.65,16843.0,United Kingdom
546017,22653,BUTTON BOX ,4,08-03-2011 17:23,1.95,14507.0,United Kingdom
567482,22382,LUNCH BAG SPACEBOY DESIGN ,1,20-09-2011 13:42,1.65,16464.0,United Kingdom
543273,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,06-02-2011 11:29,1.95,16456.0,United Kingdom
579910,22766,PHOTO FRAME CORNICE,8,01-12-2011 08:52,2.95,14911.0,EIRE
549128,22726,ALARM CLOCK BAKELIKE GREEN,2,06-04-2011 14:25,3.75,16713.0,United Kingdom
547513,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,48,23-03-2011 13:59,0.85,17519.0,United Kingdom
557217,22779,WOODEN OWLS LIGHT GARLAND ,4,17-06-2011 12:30,4.25,17426.0,United Kingdom
575683,22767,TRIPLE PHOTO FRAME CORNICE ,6,10-11-2011 15:51,9.95,17389.0,United Kingdom
554808,85099F,JUMBO BAG STRAWBERRY,3,26-05-2011 13:01,2.08,17059.0,United Kingdom
579267,22835,HOT WATER BOTTLE I AM SO POORLY,8,29-11-2011 09:42,4.95,14961.0,United Kingdom
536401,22098,BOUDOIR SQUARE TISSUE BOX,1,01-12-2010 11:21,1.25,15862.0,United Kingdom
548714,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,03-04-2011 15:07,1.25,17337.0,United Kingdom
569533,23201,JUMBO BAG ALPHABET,1,04-10-2011 15:21,2.08,16374.0,United Kingdom
578270,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,108,23-11-2011 13:39,1.24,14096.0,United Kingdom
538419,21411,GINGHAM HEART  DOORSTOP RED,1,12-12-2010 12:01,4.25,16367.0,United Kingdom
567720,22570,FELTCRAFT CUSHION RABBIT,8,22-09-2011 10:37,3.75,14911.0,EIRE
577493,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,20-11-2011 12:13,1.25,17323.0,United Kingdom
548650,22741,FUNKY DIVA PEN,48,01-04-2011 13:22,0.85,14852.0,United Kingdom
571845,22572,ROCKING HORSE GREEN CHRISTMAS ,3,19-10-2011 12:34,0.85,16869.0,United Kingdom
558339,23033,DRAWER KNOB CERAMIC RED,3,28-06-2011 13:55,1.45,16928.0,United Kingdom
553500,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,17-05-2011 12:58,3.25,17504.0,United Kingdom
544471,21181,PLEASE ONE PERSON METAL SIGN,24,21-02-2011 08:50,2.1,18094.0,United Kingdom
555383,23004,TRAVEL CARD WALLET PANTRY,4,02-06-2011 15:13,0.42,12517.0,Germany
567858,85099B,JUMBO BAG RED RETROSPOT,3,22-09-2011 13:50,2.08,16813.0,United Kingdom
574740,35599B,BLACK CHRISTMAS TREE 120CM,12,06-11-2011 16:07,1.95,12357.0,Switzerland
557409,22917,HERB MARKER ROSEMARY,12,20-06-2011 11:34,0.65,15410.0,United Kingdom
579503,23210,WHITE ROCKING HORSE HAND PAINTED,10,29-11-2011 16:23,1.25,17097.0,Spain
556484,21122,SET/10 PINK POLKADOT PARTY CANDLES,3,12-06-2011 13:17,1.25,16938.0,United Kingdom
547511,22189,CREAM HEART CARD HOLDER,4,23-03-2011 13:44,3.95,17411.0,United Kingdom
545580,85099B,JUMBO BAG RED RETROSPOT,10,04-03-2011 08:43,1.95,13931.0,United Kingdom
547521,21056,DOCTOR'S BAG SOFT TOY,1,23-03-2011 15:00,8.95,16713.0,United Kingdom
556484,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,12-06-2011 13:17,1.25,16938.0,United Kingdom
540979,84692,BOX OF 24 COCKTAIL PARASOLS,50,12-01-2011 15:06,0.42,15727.0,United Kingdom
581220,22068,BLACK PIRATE TREASURE CHEST,48,08-12-2011 09:39,0.39,13924.0,United Kingdom
574262,22178,VICTORIAN GLASS HANGING T-LIGHT,6,03-11-2011 14:05,1.95,13721.0,United Kingdom
538991,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,15-12-2010 11:53,2.55,17511.0,United Kingdom
553180,22604,SET OF 4 NAPKIN CHARMS CUTLERY,4,15-05-2011 11:35,2.55,16466.0,United Kingdom
562129,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,03-08-2011 09:09,4.95,13186.0,United Kingdom
563241,22355,CHARLOTTE BAG SUKI DESIGN,20,15-08-2011 10:22,0.85,12758.0,Portugal
545045,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,27-02-2011 11:40,6.75,15708.0,United Kingdom
576087,23202,JUMBO BAG VINTAGE LEAF,10,14-11-2011 08:31,2.08,12689.0,France
554202,22424,ENAMEL BREAD BIN CREAM,2,23-05-2011 12:14,12.75,13546.0,United Kingdom
563206,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,14-08-2011 12:08,2.08,17613.0,United Kingdom
573245,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,28-10-2011 12:08,1.25,17841.0,United Kingdom
569900,85099F,JUMBO BAG STRAWBERRY,10,06-10-2011 16:17,2.08,17651.0,United Kingdom
547498,21034,REX CASH+CARRY JUMBO SHOPPER,1,23-03-2011 12:24,0.95,15021.0,United Kingdom
539607,22198,LARGE POPCORN HOLDER ,12,20-12-2010 14:10,1.65,12681.0,France
577500,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,20-11-2011 12:30,4.95,14052.0,United Kingdom
578262,23206,LUNCH BAG APPLE DESIGN,2,23-11-2011 13:27,1.65,18283.0,United Kingdom
561876,21905,MORE BUTTER METAL SIGN ,2,31-07-2011 12:08,0.79,14472.0,United Kingdom
553488,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,17-05-2011 12:40,1.25,18043.0,United Kingdom
567173,72799F,IVORY PILLAR CANDLE GOLD FLOCK,12,18-09-2011 13:29,2.95,16689.0,United Kingdom
552631,21058,PARTY INVITES WOODLAND,12,10-05-2011 12:55,0.85,12684.0,France
548701,21088,SET/6 FRUIT SALAD PAPER CUPS,5,03-04-2011 11:36,0.19,17629.0,United Kingdom
556464,22467,GUMBALL COAT RACK,6,12-06-2011 10:53,2.55,18281.0,United Kingdom
540644,22553,PLASTERS IN TIN SKULLS,12,10-01-2011 14:16,1.65,16303.0,United Kingdom
548858,71459,HANGING JAM JAR T-LIGHT HOLDER,12,04-04-2011 13:29,0.85,14911.0,EIRE
552134,21175,GIN + TONIC DIET METAL SIGN,24,06-05-2011 11:50,2.55,14944.0,United Kingdom
562893,23241,TREASURE TIN GYMKHANA DESIGN,6,10-08-2011 12:25,2.08,17442.0,United Kingdom
576181,23453,OVAL  MINI PORTRAIT FRAME,16,14-11-2011 11:19,1.95,15572.0,United Kingdom
546985,84978,HANGING HEART JAR T-LIGHT HOLDER,12,18-03-2011 12:41,1.25,18270.0,United Kingdom
546017,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,08-03-2011 17:23,0.85,14507.0,United Kingdom
560844,23235,BISCUIT TIN VINTAGE LEAF,12,21-07-2011 12:28,2.49,14298.0,United Kingdom
577744,22727,ALARM CLOCK BAKELIKE RED ,4,21-11-2011 13:58,3.75,18229.0,United Kingdom
579196,22227,HANGING HEART MIRROR DECORATION ,3,28-11-2011 15:54,1.25,14096.0,United Kingdom
572274,23162,REGENCY TEA STRAINER,8,21-10-2011 16:48,3.75,14031.0,United Kingdom
563708,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,18-08-2011 15:09,1.65,17001.0,United Kingdom
559357,23201,JUMBO BAG ALPHABET,10,07-07-2011 18:56,2.08,17107.0,United Kingdom
554392,21616,4 PEAR BOTANICAL DINNER CANDLES,2,24-05-2011 12:04,3.75,14534.0,United Kingdom
578620,22866,HAND WARMER SCOTTY DOG DESIGN,1,24-11-2011 15:21,2.1,17247.0,United Kingdom
571123,23567,EGG CUP HENRIETTA HEN PINK,12,14-10-2011 09:35,1.25,14856.0,United Kingdom
562031,84926D,LA PALMIERA TILE COASTER,24,01-08-2011 17:37,0.29,16984.0,United Kingdom
568663,23399,HOME SWEET HOME HANGING HEART,12,28-09-2011 12:46,0.85,14440.0,United Kingdom
569849,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,06-10-2011 13:49,0.65,15264.0,United Kingdom
555240,21973,SET OF 36 MUSHROOM PAPER DOILIES,7,01-06-2011 13:07,1.45,15039.0,United Kingdom
559668,20996,JAZZ HEARTS ADDRESS BOOK,24,11-07-2011 13:40,0.19,13394.0,United Kingdom
566240,20685,DOORMAT RED RETROSPOT,1,11-09-2011 11:29,8.25,14508.0,United Kingdom
545349,22921,HERB MARKER CHIVES ,1,02-03-2011 11:07,0.65,18118.0,United Kingdom
553552,22386,JUMBO BAG PINK POLKADOT,10,17-05-2011 16:23,2.08,17702.0,United Kingdom
562688,21136,PAINTED METAL PEARS ASSORTED,8,08-08-2011 13:53,1.69,13869.0,United Kingdom
580500,85053,FRENCH ENAMEL CANDLEHOLDER,12,04-12-2011 12:52,2.1,17131.0,United Kingdom
578757,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,25-11-2011 11:41,2.1,12748.0,United Kingdom
556107,22386,JUMBO BAG PINK POLKADOT,1,08-06-2011 17:09,2.08,17360.0,United Kingdom
562043,85178,VICTORIAN SEWING KIT,12,02-08-2011 10:19,1.25,15342.0,United Kingdom
550314,22625,RED KITCHEN SCALES,1,17-04-2011 11:30,8.5,16905.0,United Kingdom
557892,16054,POPART RECT PENCIL SHARPENER ASST,36,23-06-2011 14:11,0.12,14534.0,United Kingdom
565324,22816,CARD MOTORBIKE SANTA,24,02-09-2011 13:18,0.42,13232.0,United Kingdom
567148,21259,VICTORIAN SEWING BOX SMALL ,2,16-09-2011 15:23,5.95,18225.0,United Kingdom
575668,22619,SET OF 6 SOLDIER SKITTLES,1,10-11-2011 14:59,3.75,18283.0,United Kingdom
562722,20685,DOORMAT RED RETROSPOT,10,08-08-2011 16:43,6.75,13798.0,United Kingdom
559510,23298,SPOTTY BUNTING,6,08-07-2011 15:29,4.95,14961.0,United Kingdom
564543,23313,VINTAGE CHRISTMAS BUNTING,5,25-08-2011 15:49,4.95,16818.0,United Kingdom
574287,22696,WICKER WREATH LARGE,1,03-11-2011 15:09,1.95,14723.0,United Kingdom
560974,47566,PARTY BUNTING,4,22-07-2011 11:55,4.95,14426.0,United Kingdom
563111,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,12,12-08-2011 11:08,1.95,15249.0,United Kingdom
547520,22383,LUNCH BAG SUKI DESIGN ,10,23-03-2011 14:55,1.65,12564.0,France
559289,21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,07-07-2011 12:22,2.08,15719.0,United Kingdom
546331,22487,WHITE WOOD GARDEN PLANT LADDER,1,11-03-2011 10:31,9.95,13133.0,United Kingdom
536528,21731,RED TOADSTOOL LED NIGHT LIGHT,2,01-12-2010 13:17,1.65,15525.0,United Kingdom
572309,22286,DECORATION WOBBLY RABBIT METAL ,1,23-10-2011 15:29,0.39,14432.0,United Kingdom
565350,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,02-09-2011 14:42,2.1,14178.0,United Kingdom
569007,20977,36 PENCILS TUBE WOODLAND,16,29-09-2011 18:51,1.25,17552.0,United Kingdom
554708,23298,"BUNTING , SPOTTY ",6,26-05-2011 10:25,4.95,16449.0,United Kingdom
557604,23321,SMALL WHITE HEART OF WICKER,6,21-06-2011 12:03,1.65,15039.0,United Kingdom
546239,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,10-03-2011 12:59,0.85,14064.0,United Kingdom
545654,22863,SOAP DISH BROCANTE,8,04-03-2011 13:46,2.95,15681.0,United Kingdom
565674,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,06-09-2011 09:49,4.25,15271.0,United Kingdom
561075,20723,STRAWBERRY CHARLOTTE BAG,10,24-07-2011 15:51,0.85,16458.0,United Kingdom
571271,21989,PACK OF 20 SKULL PAPER NAPKINS,2,16-10-2011 12:16,0.85,15440.0,United Kingdom
551727,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,04-05-2011 08:40,3.29,14245.0,United Kingdom
576228,23570,TRADITIONAL PICK UP STICKS GAME ,1,14-11-2011 13:12,1.25,15033.0,United Kingdom
562549,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,05-08-2011 16:10,3.75,17092.0,United Kingdom
569231,22906,12 MESSAGE CARDS WITH ENVELOPES,4,02-10-2011 15:18,1.65,13379.0,United Kingdom
568350,90160A,PURPLE BOUDICCA LARGE BRACELET,9,26-09-2011 15:35,6.95,12612.0,Germany
573035,22913,RED COAT RACK PARIS FASHION,3,27-10-2011 13:43,4.95,12433.0,Norway
570442,21755,LOVE BUILDING BLOCK WORD,2,10-10-2011 14:37,6.25,16549.0,United Kingdom
575972,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,6,13-11-2011 13:01,0.85,14499.0,United Kingdom
572028,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,20-10-2011 11:47,2.95,15296.0,United Kingdom
574722,22766,PHOTO FRAME CORNICE,2,06-11-2011 14:45,2.95,14502.0,United Kingdom
544918,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,24-02-2011 16:30,2.95,13081.0,United Kingdom
552269,21145,ANTIQUE GLASS PLACE SETTING,16,08-05-2011 11:52,1.25,16121.0,United Kingdom
539002,22624,IVORY KITCHEN SCALES,1,15-12-2010 12:30,8.5,14527.0,United Kingdom
559068,22470,HEART OF WICKER LARGE,1,06-07-2011 10:41,2.95,17841.0,United Kingdom
542599,84050,PINK HEART SHAPE EGG FRYING PAN,3,30-01-2011 11:01,1.65,17062.0,United Kingdom
574956,23284,DOORMAT KEEP CALM AND COME IN,2,08-11-2011 09:54,8.25,16732.0,United Kingdom
555835,23110,PARISIENNE KEY CABINET ,2,07-06-2011 12:34,5.75,14525.0,United Kingdom
581191,90022,EDWARDIAN DROP EARRINGS JET BLACK,2,07-12-2011 16:56,3.75,17449.0,United Kingdom
557020,20723,STRAWBERRY CHARLOTTE BAG,10,16-06-2011 12:51,0.85,13246.0,United Kingdom
580405,23010,CIRCUS PARADE BABY GIFT SET,1,04-12-2011 12:02,16.95,14720.0,United Kingdom
549844,22285,HANGING HEN ON NEST DECORATION,1,12-04-2011 14:17,1.65,12854.0,United Kingdom
551724,22117,METAL SIGN HER DINNER IS SERVED ,1,03-05-2011 17:12,2.95,15976.0,United Kingdom
553711,23129,HEART SHAPED HOLLY WREATH,12,18-05-2011 15:39,4.15,13552.0,United Kingdom
561078,22993,SET OF 4 PANTRY JELLY MOULDS,12,24-07-2011 16:05,1.25,16178.0,United Kingdom
576889,23129,HEART SHAPED HOLLY WREATH,2,16-11-2011 17:24,4.15,12748.0,United Kingdom
578400,23313,VINTAGE CHRISTMAS BUNTING,2,24-11-2011 11:52,4.95,12748.0,United Kingdom
580727,21918,SET 12 KIDS COLOUR  CHALK STICKS,5,05-12-2011 17:17,0.83,14096.0,United Kingdom
536609,84406B,CREAM CUPID HEARTS COAT HANGER,6,02-12-2010 09:41,2.75,17850.0,United Kingdom
563349,23199,JUMBO BAG APPLES,3,15-08-2011 13:51,2.08,14623.0,United Kingdom
571717,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,18-10-2011 17:10,2.49,14381.0,United Kingdom
565805,20727,LUNCH BAG  BLACK SKULL.,20,07-09-2011 10:51,1.65,18229.0,United Kingdom
573934,23167,SMALL CERAMIC TOP STORAGE JAR ,12,02-11-2011 10:36,0.83,17719.0,United Kingdom
574662,22980,PANTRY SCRUBBING BRUSH,12,06-11-2011 12:01,1.65,16676.0,United Kingdom
571653,23227,FILIGREE HEART BUTTERFLY WHITE ,24,18-10-2011 12:17,1.04,14298.0,United Kingdom
539722,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,21-12-2010 13:45,8.5,14911.0,EIRE
571281,21630,FLOOR CUSHION ELEPHANT CARNIVAL,4,16-10-2011 13:23,7.95,14088.0,United Kingdom
572302,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,23-10-2011 14:47,4.15,15427.0,United Kingdom
557279,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,19-06-2011 12:10,0.42,18077.0,United Kingdom
572325,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,600,24-10-2011 09:54,1.74,14607.0,United Kingdom
